name,line
trump, PERSON, now they're going crazy
trump, Now they're saying, see, I told you, he was a dictator
trump, He wants to take charge in control of our country
trump, These people are crazy said
trump, The guy goes, well, we're going to fight and we're going to … ORGANIZATION, no
trump, He's going to win
trump, You know he's never leaving office, don't you He's never going to leave office
trump, These people are crazy
trump, They're crazy
trump, But that disgusting newspaper that's right there, The ORGANIZATION, declared the campaign to impeach President PERSON has just begun
trump, All right, you can get them out
trump, Be gentle, be gentle
trump, PERSON very gentle
trump, You know every time I say, get them out of here, I end up getting sued
trump, They say, he hurt my arm
trump, All right
trump, So be very gentle, please
trump, I don't want to get sued
trump, PERSON very gentle
trump, Very, very gentle
trump, He's going home to mom
trump, GPE you
trump, By the way, do we love our law enforcement And in the whole world, even on a Monday Night, I like the Monday Nights because I think we're 58 and 0, that's a good record
trump, Even for the ORGANIZATION, that's a good
trump, We're 58 and 0, but even on a Monday Night, is there anything cooler than being at a Trump rally Nothing can
trump, With last week's vote, the far left has declared war on GPE democracy itself
trump, These people are lunatics
trump, In the face of these attacks, Republicans are the most unified that I've ever seen, and I've been watching them and been a big part of them for a long time
trump, And the democrats have never witnessed anything like it, and they know they're not going to win in 2020
trump, GPE let's see what can we do to win, but that's not working too well
trump, You'll see
trump, The GPE people are fed up with ORGANIZATION lies, hoaxes, slander
trump, The ORGANIZATION outrageous conduct has created an angry majority that will vote the do nothing democrats the hell out of office soon
trump, PERSON, PERSON has a chance to send the radical Democrats a message
trump, You will vote to reject ORGANIZATION extremism, socialism and corruption, and you will vote to reelect PERSON Bevin who's done a great job
trump, PERSON's a veteran
trump, He's a patriot
trump, He's done it all
trump, He's been a very, very successful business leader
trump, He put his whole life at stake to help this state and the job he's done is incredible
trump, Under his leadership, PERSON has created over 57,000 new jobs, but I helped also
trump, We work together
trump, Now, he is difficult
trump, I have to say, you know, maybe because of the election, but it's okay
trump, PERSON, he's such a pain, when he needs something for PERSON like money, like aid, like, he wants me to call one of the many manufacturers now that are coming into PERSON
trump, Could you call the head of Some company in GPE, please I say, PERSON, do I have to do it Please, please
trump, But isn't that really what you wanted in a governor That's what you want
trump, He's such a pain in the ass, but that's what you want
trump, And the job he's done, one of the best in the country
trump, Not the best
trump, He's been incredible
trump, PERSON is strong on crime and tough on illegal immigration
trump, GPE you
trump, He's pro-worker, pro-life and 100 Pro-Second Amendment
trump, By the way, you're going to lose your Second Amendment if you vote in Democrats
trump, You think I'm kidding I see what they're saying
trump, I watch what they're doing
trump, They're calling me all the time
trump, You will lose your Second Amendment as soon … I'm telling you
trump, As sure as you're standing here, is anybody sitting Nobody ever sits
trump, You can sit if you want
trump, GPE, just stand
trump, You know what they say in the fake news PERSON, you've been standing
trump, PERSON sat I don't know
trump, Isn't that exciting PERSON sat
trump, You know what they say No, you know what they say They say, PERSON only got one standing ovation
trump, Because they stood at the beginning and they never sat down, but they don't say the second part
trump, It's great
trump, GPE spirit
trump, You know why You love our country
trump, And you see what's happening
trump, We have turned this big monster ship
trump, We have turned it around
trump, And we need so badly
trump, You know, it's like you plant a tree
trump, It takes a lot
trump, We have to get those roots to hold
trump, We have the best unemployment numbers in the history of our country, so many things
trump, So many things
trump, The best employment numbers, we have the best of everything
trump, And I think I'm going to count but I think it's like 118
trump, I told you, we have a record stock market today
trump, I think about 100 … I'm going to have to check it
trump, Because you know with the fake news, if I'm off by half a point
trump, If it's 117 and not 118, even if I go under, they report it
trump, They say, he didn't tell the truth
trump, It was really 119
trump, But like a lot, over 100, where we had the highest stock market in our history
trump, PERSON of that
trump, That's incredible
trump, But PERSON has made record investments in education spending for ORGANIZATION students
trump, PERSON is so important to him
trump, PERSON will defend your Kentucky values
trump, He loves his state
trump, From an all out assault being waged on you from the extreme left
trump, Not good
trump, I can't even imagine, how can you vote for somebody from the extreme left This guy, PERSON, is a major lefty
trump, You know that, right Why are we even … PERSON's just have a good time
trump, Are you sure we need an election tomorrow, PERSON I don't know
trump, How does PERSON vote for a person … I'm telling you, he will always vote for PERSON and ORGANIZATION and shifty PERSON
trump, How about this guy How about PERSON
trump, He makes up a conversation
trump, He gets up before the GPE ORGANIZATION
trump, He repeats my conversation with the head of the GPE, the new president, a good guy, repeats it
trump, I said, I never said that
trump, He made a horrible statement
trump, It was a total lie
trump, And then I actually wanted to release the actual conversation
trump, And you haven't heard about the whistleblower after that, have you Because the whistleblower said lots of things that were so good folks, you're going to find out
trump, But these are very dishonest people, shifty Schiff
trump, But PERSON's running against these people, and we have to send them a sign because they're dangerous
trump, The radical left named PERSON, who rejects everything PERSON stands for
trump, That's who they want to win
trump, PERSON has openly pledged to stop the policies of PERSON
trump, What are the policies Take care of our vets, take care of our military
trump, We want jobs
trump, We want companies to stop leaving us
trump, They're not leaving anymore
trump, You see, companies aren't leaving anymore
trump, Have you noticed Remember years ago before I ever thought of doing this I mean, when I said let's do this, I said to our great now first lady
trump, I said, GPE, let's give it a shot
trump, And then, one by one, we were doing good
trump, And what we've done, if you remember before we ran, companies were leaving PERSON, they were leaving, they will go into GPE
trump, They were going to GPE, GPE
trump, They were going all over
trump, GPE place but PERSON
trump, You don't read about that at all
trump, Now they're all coming back
trump, They're all coming back
trump, But PERSON wants to shut down your coal, shut down your energy, raise your taxes, and take a giant wrecking ball to the greatest economy in the history of the state of GPE
trump, The greatest economy you've ever had, he's going to destroy it
trump, And it won't be long
trump, It'll go very quickly
trump, You know, you're all sitting there
trump, PERSON has good jobs
trump, You don't like it, you go find another job
trump, It's like the choice I got from military
trump, I got you choice too
trump, If you don't like your job, you find another one
trump, You tell the boss, I am getting out of here, I don't like this guy
trump, You go get a better job for more money
trump, PERSON doesn't represent you
trump, He represents the GPE swamp and he's backed by the same people trying to overthrow the last election
trump, PERSON supported crooked PERSON, and he's funded by the pro-abortion lobby and open borders fanatics
trump, GPE borders, let everyone pour right in
trump, Let them all pour right in
trump, PERSON wants to bring sanctuary cities to GPE, think of that one
trump, Releasing violent criminals and aliens to terrorize innocent Kentucky families
trump, He wants sanctuary cities
trump, He hasn't learned what's happened
trump, We had a great election a couple of weeks ago in GPE
trump, We won two house seats
trump, We were supposed to lose, probably both of them
trump, We won them by a lot
trump, We won them by a lot
trump, And I think we won them because of the ORGANIZATION, because it's under assault from ORGANIZATION
trump, But I think we won also because of sanctuary cities
trump, Because of bad news came out of sanctuary cities, really bad
trump, And I think that was the reason we won both house seats by a lot
trump, PERSON is too liberal, too extreme and too dangerous for the state of GPE
trump, PERSON, everybody needs to vote, ORGANIZATION
trump, We got to go ORGANIZATION all the way
trump, I want to bring up a man, and I'm serious about this
trump, This guy works so hard
trump, He's a great natural talent in business, which you needed
trump, And he straightened it out
trump, And I'll tell you what, he will be one of the truly greats in the history and maybe the greatest in the history of this state
trump, PERSON, come on up PERSON
trump, So we're also joined tonight by a very powerful man in GPE, your great Senator PERSON
trump, GPE works harder for PERSON than PERSON
trump, I will tell you, nobody works harder, and frankly, maybe more importantly, nobody works smarter
trump, It's up here
trump, I know a lot of people that work hard
trump, He works smart
trump, When the Democrat arsonists in GPE tried to destroy an innocent man named PERSON, now Justice PERSON, PERSON refused to cave to the left wing mob
trump, And that's what it was, it was a mob
trump, There has never been a man treated so badly in GPE as Judge Kavanaugh, previously Judge, now Justice
trump, We got him in, and he's been great, and he will be great
trump, PERSON confirmed two tremendous ORGANIZATION court justices
trump, PERSON helped deliver the largest ever investment in our military and pass ORGANIZATION choice and ORGANIZATION accountability for our amazing veterans
trump, Now, I know PERSON's opponent because they came here
trump, Do you remember last year Slightly different location, and that's okay, it was still the great state of GPE
trump, Because PERSON had PERSON, an extreme liberal against him
trump, PERSON is here with us tonight, and we're going to introduce him, but he beat her
trump, So she said to herself, PERSON, you know, I failed in ORGANIZATION, now let's go for the ORGANIZATION
trump, She wanted to go to the ORGANIZATION, now she wants to go
trump, It's not going to work that way
trump, PERSON liberal, anti-gun, lots of different things
trump, PERSON compared my election, think of this one … It's so insulting
trump, I shouldn't say it
trump, Should I say it Yeah, why not
trump, No, it's so insulting
trump, You know, you work so hard, you love your country so much, and they get up to say things
trump, She compared it to 911, a slander upon our nation
trump, She wants open borders
trump, She supports the impeachment hoax witch hunt like nobody
trump, She wants to get rid of it
trump, She wasn't too happy with me last year
trump, We came in, PERSON, and we did a job on her, and this is going to be easy
trump, She was caught telling donors, ORGANIZATION, that she is further left than anyone in the history of the State of GPE
trump, Is that what you want It's not what you want
trump, So next November, the state needs to defend its values and vote for a rock-ribbed Kentucky conservative, PERSON
trump, But we're going to get back to that later
trump, We'll be back many times
trump, We'll be back here many times
trump, GPE
trump, Where is he So President PERSON left GPE, and me, and GPE, and all of us, he left 142 openings for judges
trump, You're not supposed to allow any
trump, You don't do that
trump, You know, they say the most important thing a president can do is federal judges, right Including the ORGANIZATION, obviously
trump, I came in and I said, PERSON many do we have They said, PERSON many what, sir I said, Judge openings
trump, And I thought they'd say none, or one or two
trump, He said, PERSON, we have 142
trump, I said, What I said, ORGANIZATION me again
trump, He said, We have 142
trump, PERSON and I and GPE would like to thank very much President PERSON, because nobody ever been so generous in their life
trump, Also with us tonight is a great warrior and a great guy, smart, strong, loves your state, and he's really become a good friend of mine
trump, And I'll tell you, he's a little bit different
trump, It's okay
trump, But whenever I've needed him, whenever I needed him, he was always there
trump, It's true
trump, I mean, sometimes like I'd say,  I don't need you to vote, GPE
trump, ORGANIZATION
trump, And he'll vote his own way
trump, He's got that little libertarian touch
trump, That's okay
trump, That's okay
trump, But whenever we need, and I'm not talking about me, I'm talking about we, we need a vote, he's so incredible and he's become a really good friend
trump, I want to have him come up for a second
trump, PERSON, your Senator, a great warrior
trump, PERSON, that was excellent
trump, PERSON
trump, PERSON, thank you
trump, GPE you very much, GPE
trump, GPE job
trump, He's a warrior
trump, He's a warrior, I've always said it
trump, Also with us tonight are representatives from your state that are fantastic, a couple from outside your state, but we'll welcome them also, right But these are also great fighters, great warriors
trump, PERSON
trump, GPE you, PERSON
trump, PERSON
trump, GPE you, PERSON
trump, PERSON
trump, Man we just spoke about won a great grace, PERSON
trump, PERSON
trump, PERSON, great
trump, And from an incredible state that we won 2016 that PERSON said she's going to win that state, didn't come too close at winning that state
trump, It's a great state, and we love the people of GPE
trump, ORGANIZATION Meadows
trump, Along with some of your local great politicians, and a person that's done a really spectacular job
trump, You know, in GPE, a woman, she just kept going, she just kept going
trump, Reminded me, by the way, of your governor, from the standpoint she never quit
trump, Now, Republicans hadn't won PERSON in many, many years
trump, She called, Could you come again Could you do it again Could you come make another speech, please I said, All right, this is the last one
trump, GPE, no, no
trump, How about a couple of more And then PERSON actually told PERSON, You better get going, something's going on in GPE
trump, You're going to lose PERSON
trump, You better start going
trump, GPE, no, no
trump, The polls say everything's good
trump, And we won the great State of GPE for the first time in many years
trump, And I said, when it came time to picking the ORGANIZATION Chair, head of the ORGANIZATION, I said, I got to get the woman from GPE, PERSON, to head it up
trump, And when they were saying how sophisticated PERSON's campaign was … You know, we're not sophisticated, right I don't think so
trump, Remember all during the … Well, she's got the finest computer technology in the world
trump, Yeah, she paid for it, but she didn't get it
trump, She has really fantastic geniuses
trump, But I had somebody that was a lot better than the people that she had
trump, His name was PERSON, and he's here with us
trump, PERSON
trump, Doing a great job
trump, And our numbers are looking very good
trump, But think of it, we're one day short of a year now
trump, Can you believe it Less than a year
trump, It begins November 3rd this time
trump, We had that great, great date, oh boy, November 8th remember Was there ever a day like that in television history And they have no idea, because when we do hang it up, they're all out of business
trump, They know that
trump, That's why I think that we will get … I expect to get a full, hearty, unbelievable endorsement very soon from the failing GPE, and from the ORGANIZATION
trump, You know, before the election started, about a month before I announced that I was going to do this, I said, I'm going to become a politician
trump, I can't believe it
trump, I'm going to become a politician
trump, But I looked at the GPE, and it was like a little leaflet that you hand out at a grocery store, right The wind would blow it away
trump, It was dead
trump, I call it the failing GPE only because eventually it will fail
trump, But we built it up
trump, They do stories … In my entire life, I had a few stories on the front page of the GPE, and now if I have three or four a day, it's like, Why are they not covering me anymore And they're all bad
trump, They can take what we did two weeks ago with the number one terrorist in the world, and they make it look as bad as possible
trump, In fact, I love dogs, but they gave the dog full credit
trump, They didn't give me any credit
trump, That's okay
trump, The dog got the credit, and the dog will be coming very shortly, by the way, to the FACILITY
trump, But they'll be endorsing us
trump, And you know, all of these crazy, like ORGANIZATION with its bad ratings, there goes its red light, it just went off
trump, PERSON red light just went off
trump, See how it is Well, it's hard
trump, PERSON, put yourself in their position
trump, They have it on, their covering, and now they know they're ready to get hit, so they turn it off
trump, I mean, I can't blame them
trump, PERSON red light just went off
trump, GPE, but put yourself in ORGANIZATION's position
trump, Without us … You know, cable was not supposed to be a good business, then we came along
trump, It's not me, it's we
trump, They came from the valleys, they came from everywhere, the cities, they came from places, they're still trying to figure out, Where the hell did all those people come from It's true
trump, A great Senator from GPE, they have early voting, and I was in GPE making a speech, and he saw me because he had a couple of great Congressman friends from GPE, and he said, You know, in GPE we have very early voting, and I just left, and I've been doing this for 24 years
trump, And I got to be honest with you, I've never seen so many people vote
trump, And these are people, they love our country, they're incredible, they work hard, but they never liked what they were voting for, so they really wouldn't vote
trump, Sounds terrible
trump, But they didn't like anything that they saw
trump, They say, PERSON, I'm seeing people, and he said this, come out from the valleys, come out from the mountains, come out from areas that they've never come out
trump, We have lines that are five blocks long at every voting booth and parlor
trump, He said, I can't speak for the rest of the country, but if the rest of the countries like GPE, you're going to have the greatest victory in the history of our nation
trump, And that's what happened
trump, That was a great statement
trump, That was a great statement from people from a great state, also
trump, PERSON you must elect the entire ORGANIZATION ticket, from governor on down, including your next ORGANIZATION Governor, PERSON
trump, PERSON
trump, GPE, PERSON
trump, You're a good man
trump, And your next Attorney General, PERSON
trump, Should I bring PERSON up Get up here, PERSON, come on
trump, Here's a star
trump, Here's a star
trump, Mr
trump, President, I hope you can tell that PERSON is PERSON country
trump, We are proud to stand with you on pro-life issues, and here in the ORGANIZATION, we are going to stand up for those who cannot speak for themselves
trump, And Mr
trump, President, we are going to stand with you in protecting the ORGANIZATION Amendment rights of all Kentuckians
trump, And Mr
trump, President, I make a personal commitment to you as the next Attorney General, we are going to make sure that PERSON is never a sanctuary state
trump, ORGANIZATION
trump, That's good
trump, GPE you, PERSON
trump, GPE you, PERSON
trump, PERSON
trump, A star is born
trump, A star is born
trump, Did you ever see that movie, A Star is PERSON you, PERSON
trump, GPE
trump, You're next Secretary of GPE, PERSON
trump, GPE, PERSON
trump, PERSON, PERSON
trump, GPE you, PERSON
trump, PERSON, PERSON
trump, She's doing great
trump, And ORGANIZATION, PERSON
trump, With the help of everyone here, GPE is the hottest economy anywhere in the world, by far
trump, ORGANIZATION leaders come in to see me, Congratulations on your economy
trump, GPE's doing poorly, as you know, but they're paying us billions, and billions, and billions of dollars, and they've never given us 25 cents before
trump, PERSON of dollars
trump, They gave a lot of that money to our farmers, who got targeted, but no longer
trump, They're back buying from our farmers
trump, But we've created 6
trump,7 million new jobs since the election
trump, And if I would have ever said that during the campaign, the fake news back there would have never let me hear the end of it
trump, PERSON of that, 6
trump,7
trump, And today, just today, a record, 158 million Americans are now employed, the highest level of employment in our country's history
trump, GSP GPE unemployment just dropped to the lowest level ever recorded in the history of our country
trump, Hispanic GPE and GPE GPE unemployment rates have also reached the all time historic lows
trump, The history of our country
trump, GPE earnings, listen to this, are up 9 since the election
trump, PERSON ever thought that was going to be happening
trump, Under the previous two administrations, we lost 60,000 factories
trump, I thought that was a typo
trump, I said, How the hell can you lose 60,000 It turned out to be right
trump, And you know how I know Because I've been saying it for two years, and they never corrected me
trump, It's true, two years
trump, I get a call sometimes from the people in the campaign, PERSON, we have an emergency
trump, What's the emergency Somebody's calling from the media, the fake news
trump, Did you put a comma in the wrong location, sir Because they consider it to be a front page story
trump, PERSON
trump, Under my administration, we've added nearly 10,000 new factories and many, many more thousands of factories are coming into our country
trump, We reversed it
trump, To get relief to working families, we passed massive tax cuts, massive
trump, To lift up distressed communities, our tax law created opportunity zones
trump, PERSON of GPE was so involved, including 144 designated by your great governor
trump, By the way, the other governor
trump, I don't think … Well, I don't know
trump, You know He's not going to do so well
trump, He'll be calling for a meeting, and I won't be able to see him because I don't like him very much
trump, But I like this one very much, and we're going to help him
trump, We slashed a record number of job-killing regulations
trump, We ended the war on GPE energy
trump, We're now the largest producer of energy anywhere in the world
trump, And we ended the war on beautiful clean coal
trump, I announced the withdrawal of the GPE from the horrible, costly, one-sided PERSON
trump, Ask them how they're doing in GPE with it
trump, Not too good
trump, I canceled the so called LOCATION, and repealed PERSON's federal coal moratorium
trump, We're putting our great miners back to work
trump, On trade, we're starting to set records every week, we're reversing decades of GPE disloyalty, stupidity, and corruption
trump, GPE administrations did nothing as GPE looted our factories, and stole up to 500 billion of GPE dollars
trump, By the way, people can't even believe it
trump, Not 500 million
trump, That's a lot
trump, If you lost 500 million, that's a lot
trump, I thought that was another typo
trump, 500 billion they would take a year from us
trump, We rebuilt GPE
trump, And I give them a lot of credit, by the way, I give GPE
trump, What I don't give credit to is GPE and past administrations beyond GPE, I don't give them credit because they let it happen
trump, They should have never let it happen
trump, But now we're taking in tens of billions, and billions, and billions of dollars
trump, PERSON recently, very slow, PERSON … Biden that is, said of GPE's piracy and plunder, They're not that bad, folks
trump, He always used the word folks
trump, I watched him today, he used the word folks
trump, GPE folks
trump, Hi
trump, GPE, My time is up
trump, I got to leave
trump, No, they have him all freaked out because he makes a mistake every time he speaks
trump, So I can just see these handlers, because they're handlers, like they use on horses, they're handlers, right All right, get him off now
trump, He's been up there long enough
trump, So they're screaming, PERSON off, get off PERSON, get off the stage, please
trump, PERSON, you're doing fine
trump, PERSON, you're doing fine
trump, You're doing fine
trump, And then he goes, I love being in GPE, but he was in GPE yesterday
trump, Yes sir
trump, And they say, GPE, he should have left sooner, we told him
trump, PERSON off the stage, PERSON
trump, PERSON, get off the damn stage
trump, But he said about, PERSON, about GPE, They're not that bad, folks
trump, They're not really competition for us
trump, No, they're not
trump, 500 billion a year, right He did nothing in eight years, him and PERSON
trump, In fact, I'm here because of them, when you think about it
trump, PERSON thinking
trump, I'm here because of them
trump, PERSON, stand up, PERSON
trump, GPE up
trump, Another warrior
trump, I just saw PERSON
trump, I said stand up
trump, GPE, but think of it, as somebody saying that
trump, Now look, 1
trump,5 billion that PERSON, who got thrown out of the ORGANIZATION, who had no experience, who had not anything, got a lot of money from GPE, but he got 1
trump,5 billion from GPE, I got to tell you, I've been negotiating with GPE, they're very tough
trump, GPE
trump, I got to tell you, I've been negotiating with GPE
trump, They're very tough
trump, That is not the same group of GPE people that I've been negotiating with
trump, They gave him 1
trump,5 billion
trump, He'll make millions and millions with that
trump, And how about saying, by the way, Mr
trump, President, would you please take over the negotiations that President PERSON is no longer handling Guess what You would be sold down the tubes so fast, and we're so close
trump, GPE wants to make a deal so badly
trump, I think they'd love to see another president
trump, They would like to see another president more than crooked Hillary would, okay
trump, Can you imagine if they ever took over negotiations of this deal, which is going to be one of the greatest deals ever made
trump, PERSON to be, because we started down here and they were up there
trump, PERSON to be
trump, Can you imagine if they ever took over negotiations This is what GPE would love more than anything else
trump, It's not going to happen folks, because we can't let our country go back to hell
trump, We can't do it
trump, We can't let it happen
trump, Because the ORGANIZATION got rich while GPE was robbed, and let me tell you the fake news will not put it in
trump, I watched the last debate, and this weakling named PERSON saying, well, it's totally unsubstantiated, Mr
trump, PERSON, solely answer
trump, What's unsubstantiated He is on tape doing a real quid pro quo
trump, GPE, it's totally unsubstantiated, sir
trump, I've never seen anything like it
trump, Could you imagine if I did what he did Could you imagine if PERSON
trump, or PERSON walked out of GPE while I was, let's say, vice president or president
trump, PERSON's say they walked out of GPE with 1
trump,5 billion
trump, Do you think the press would be saying, well, it's unsubstantiated No, it's something
trump, Let me just tell you something
trump, These people, not all of them, but these people are very dishonest people
trump, Very, very dishonest
trump, But under this administration, the great betrayal is over
trump, GPE is not for sale
trump, And we're more determined than ever to drain the swamp, and that's what we're doing with these crazy people
trump, A lot of bad things happened, and a lot of bad things I think are going to be revealed because there's no way we can allow them to get away with what they would have with a normal person gotten away with
trump, PERSON's face it
trump, These are bad people
trump, GPE to my tariffs, we will soon have over 100 billion from a country that didn't want to do anything with us
trump, And I'll tell you, they started buying our farm product
trump, You see that
trump, They started buying a lot of our product even before the deals are done
trump, Last year, I got our farmers 16 billion because they were targeted
trump, And the year before I got them 12 billion
trump, I just took them out of the tariffs, and we had a lot leftover
trump, And I said, congratulations farmers
trump, I love you
trump, I love our farmers
trump, They love me
trump, That's why they did, they targeted our farmers
trump, I said, congratulations
trump, That's compliments of GPE
trump, And they do
trump, They want to make a deal so badly
trump, GPE, honestly, they want to make a deal a lot more than I want to make a deal
trump, That's the way it is
trump, Because we're doing very well right now with GPE
trump, We're replacing the ORGANIZATION disaster with the GSP, GPE, GPE agreement
trump, A huge win for GPE farmers, for GPE auto workers, for GPE manufacturers
trump, Unfortunately, PERSON so far and the do nothing Democrats don't want to give the people of our country a victory
trump, It's really, let it be a bipartisan deal
trump, I don't care
trump, It's such an incredible deal for this country, and ORGANIZATION was one of the worst deals ever made
trump, ORGANIZATION need to pass the ORGANIZATION MCA
trump, We need their votes
trump, Otherwise you can't pass it
trump, And it's up to PERSON who has to put it forward, but she's too busy wasting their time
trump, So either pass it or go back to GPE and clean up your mess
trump, The ORGANIZATION's administration's trans-Pacific partnership would have dealt the death blow to the GPE auto industry
trump, That would have been one of the great catastrophes
trump, My first week in office, I canceled that job-killing travesty
trump, You know all about it
trump, Under our policies just days ago, ORGANIZATION and the ORGANIZATION announced a 1 billion investment in GPE
trump, 1 billion
trump, Before my election, our leaders used the great GPE middle-class as a piggy bank to fund their delusional global projects
trump, They were globalists
trump, I was elected to be president of the GPE, not president of the globe
trump, They decimated GPE manufacturing to promote economic growth in foreign countries
trump, ORGANIZATION me, how is that good
trump, They try and convince you it's good
trump, I was a very good student
trump, I'm a very like, we're all smart
trump, We sit back, we listen, and I say, these people are, something wrong with them
trump, Only in GPE can somebody be so precise
trump, You're right about, you are right about that
trump, They deployed our military to protect immensely wealthy nations, subsidizing their welfare states with your money
trump, The money we spend on other country's militaries, but it's coming down
trump, And I'm telling other countries, I'm sorry, you're going to have to pay now
trump, I'm sorry
trump, PERSON
trump, PERSON
trump, PERSON, you got to pay
trump, And they poured precious GPE blood and treasure into the GPE while our great cities fell into decay and disrepair
trump, We go in for internet
trump, We want rural, we'll bring it in
trump, And we're bringing 5g into places like PERSON that haven't been properly served
trump, We're bringing it in all over the middle LOCATION, all over the country
trump, And we're really ahead of schedule
trump, We're doing really well
trump, PERSON will be very surprised soon when some numbers come out, but we're doing very well
trump, But you were very much underserved for years
trump, And yet we're investing billions and billions of dollars in places you've never even heard of
trump, Doesn't make sense, does it But after years of rebuilding other nations, we are finally rebuilding our nation
trump, We are finally putting GPE first
trump, Yet the deep state and the failed ruling class are trying to resist any changes to their failed policies of the past
trump, They believe it is their right to rule over you and to redistribute your wealth all around the world
trump, ORGANIZATION thank you
trump, ORGANIZATION thank you
trump, That's why we ended the ORGANIZATION
trump, That's why… We've ended a lot
trump, I don't even want to tell you
trump, But the sellout of the GPE nation ended the day I took the oath of office and you understand that
trump, GPE leaders transform far away nations into chaotic war zones
trump, Then they demanded that GPE accept unlimited migration from those terror afflicted regions
trump, Take the people, take the people
trump, We defeated ORGANIZATION
trump, We
trump, When I took over three years ago, when we took over, when I took over, ORGANIZATION was all over
trump, I defeated ORGANIZATION
trump, I didn't even know to what extent
trump, I was watching the other night the great PERSON, and he said, When PERSON took over, President PERSON, he used to say, PERSON is a great president
trump, Then he said, PERSON is the greatest president since PERSON
trump, Then he said, GPE, no, PERSON is an even better president than PERSON
trump, And now he's got me down as the greatest president in the history of our country, including PERSON and PERSON
trump, GPE you
trump, We love you too
trump, But we didn't fight them over there only to invite them over here
trump, We didn't do that
trump, We're not doing that
trump, You see what we're going and you see what we're doing and you see it's never easy because I get hit by the swamp 15 different ways, but it doesn't matter
trump, We're doing the right thing to protect our communities
trump, My administration implemented the travel ban on some of the world's most dangerous countries
trump, A lot of people were against it
trump, They said, Isn't that terrible Countries that have crime rates that are so high you wouldn't even believe it's possible, and we have a travel ban now
trump, We don't take people from those countries
trump, I'm sorry
trump, And we won a historic victory on the travel ban in the GPE ORGANIZATION, ruled it totally constitutional
trump, On no issue have Democrats more totally betrayed you than on immigration
trump, ORGANIZATION want open borders
trump, They want to give illegal aliens free healthcare, free education, more advantages than our own citizens have and more benefits than our own military gets
trump, In the ORGANIZATION party, we believe taking care of our own citizens first is paramount
trump, GPE to our tireless efforts to secure our GPE border, illegal crossings have dropped 60 since May
trump, The wall is being built
trump, It's going up rapidly
trump, It's got a big impact
trump, And I want to thank GPE
trump, We have 27,000 GPE soldiers on our border policing our border because the ORGANIZATION will not do anything to end loopholes
trump, It would take us 15 minutes and we could end the loopholes
trump, PERSON of the word loopholes
trump, They don't want to end the loophole
trump, If you want to keep violent criminal aliens out of your communities, you have only one choice tomorrow, and that's to vote for PERSON
trump, ORGANIZATION are becoming more extreme and militant by the day
trump, The ORGANIZATION's planned government takeover of healthcare would obliterate ORGANIZATION
trump, What are they doing I will always protect ORGANIZATION for our nation's seniors
trump, It's going to be protected
trump, What they're doing is crazy
trump, And we will always protect patients with preexisting conditions
trump, And we will also protect you with preexisting physicians
trump, How about that Preexisting physicians
trump, GPE time I've ever said that, just thought of that
trump, PERSON
trump, Because under their plan, you don't get your own doctor
trump, You know what you get Whatever the hell you get
trump, That's what you get
trump, Oh great doc, fix me up doc
trump, You mean you want to work on my heart Who are you, doc I don't think so
trump, GPE to our campaign to combat the opioid epidemic with your governor's help, we have seen a 17 drop in overdose deaths in GPE, which is a record
trump, ORGANIZATION have also waged an unrelenting assault against people of faith
trump, Anybody in here a person of faith GPE people
trump, The last administration threatened adoption and foster care agencies purely for their religious beliefs
trump, Last week my administration took action to stop that Obama era assault
trump, It was an assault
trump, And governor PERSON is a national leader on behalf of vulnerable children, and there is no better leader than him, what he has done
trump, And together we're fighting for GPE orphans, foster families, and the sacred rights of religious believers
trump, And he's done a fantastic job
trump, Virtually every top Democrat also now supports late term abortion, ripping babies straight from their mother's womb right up until the moment of birth
trump, And that's why I've asked ORGANIZATION to prohibit extreme late term abortion because Republicans believe that every child is a sacred gift from God
trump, ORGANIZATION are now the party of high taxes, high crime, open borders, late term abortion, socialism, and blatant corruption
trump, The ORGANIZATION party is the party of the GPE worker, the GPE family, the GPE dream, and it's the party of the great PERSON
trump, We forgot that
trump, PERSON
trump, The incredible rebuilding of our military includes over 100 billion investments all across the state of GPE
trump, I withdrew our nation from the horrible one sided GPE nuclear deal
trump, It's not the same country
trump, When I came in that country, there were in 18 different sites of confliction, they called it
trump, And now they're a little different, a little different
trump, We'll see what happens with GPE
trump, And I recognize GPE's true capital and opened the GPE embassy in GPE
trump, For years, you watched as your politicians apologized for GPE
trump, Remember He'd go around, oh, thank you so much
trump, He wouldn't apologize to you, but he apologized to others
trump, Now you have a president who is standing up for GPE, and we are standing up for the people of GPE
trump, The next step to victory begins tomorrow and it begins with all of you
trump, You have to do this
trump, PERSON, maybe you'll be late for work
trump, Maybe you'll be late for whatever
trump, I don't want to know everything
trump, Some things I don't want to know, but you have to just put it off
trump, You have to go vote
trump, It's so important
trump, PERSON is so, because beyond even the governorship, and it's so important
trump, Because again, your state is setting records
trump, In the history of your state, you've never done this well economically, job wise, unemployment, employment, factories moving in, new factories, open expansion of your car plants
trump, You've never done this well, but you're sending that big message to the rest of the country
trump, It's so important
trump, You got to get your friends, you got to vote
trump, Because if you lose, it sends a really bad message
trump, It just sends a bad, and they will build it up
trump, Here's the story
trump, If you win, they're going to make it like ho hum
trump, And if you lose, they're going to say, PERSON suffered the greatest defeat in the history of the world
trump, This was the greatest
trump, You can't let that happen to me
